GeoFips,GeoName,LineCode,Description,2019
21000,Kentucky,22,        Other transportation equipment manufacturing,(NA)
21000,Kentucky,23,        Furniture and related product manufacturing,(NA)
21000,Kentucky,24,        Miscellaneous manufacturing,(NA)
21000,Kentucky,25,      Nondurable goods manufacturing,14684.3
21000,Kentucky,26,        Food and beverage and tobacco product manufacturing,(NA)
21000,Kentucky,27,        Textile mills and textile product mills,(NA)
21000,Kentucky,28,"        Apparel, leather, and allied product manufacturing",(NA)
21000,Kentucky,29,        Paper manufacturing,(NA)
21000,Kentucky,30,        Printing and related support activities,(NA)
21000,Kentucky,31,        Petroleum and coal products manufacturing,(NA)
21000,Kentucky,32,        Chemical manufacturing,(NA)
21000,Kentucky,33,        Plastics and rubber products manufacturing,(NA)
21000,Kentucky,34,    Wholesale trade,13292.2
21000,Kentucky,35,    Retail trade,12183.8
21000,Kentucky,36,    Transportation and warehousing,8696.7
21000,Kentucky,37,      Air transportation,(NA)
21000,Kentucky,38,      Rail transportation,(NA)
21000,Kentucky,39,      Water transportation,(NA)
21000,Kentucky,40,      Truck transportation,(NA)
21000,Kentucky,41,      Transit and ground passenger transportation,(NA)
21000,Kentucky,42,      Pipeline transportation,(NA)
21000,Kentucky,43,      Other transportation and support activities,(NA)
21000,Kentucky,44,      Warehousing and storage,(NA)
21000,Kentucky,45,    Information,5417.9
21000,Kentucky,46,      Publishing industries (except Internet),(NA)
21000,Kentucky,47,      Motion picture and sound recording industries,(NA)
21000,Kentucky,48,      Broadcasting (except Internet) and telecommunications,(NA)
21000,Kentucky,49,"      Data processing, hosting, and other information services",(NA)
21000,Kentucky,50,"    Finance, insurance, real estate, rental, and leasing",28661.4
21000,Kentucky,51,      Finance and insurance,9655.6
21000,Kentucky,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
21000,Kentucky,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
21000,Kentucky,54,        Insurance carriers and related activities,(NA)
21000,Kentucky,55,"        Funds, trusts, and other financial vehicles",(NA)
21000,Kentucky,56,      Real estate and rental and leasing,18970.3
21000,Kentucky,57,        Real estate,(NA)
21000,Kentucky,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
21000,Kentucky,59,    Professional and business services,17149.7
21000,Kentucky,60,"      Professional, scientific, and technical services",8292.7
21000,Kentucky,61,        Legal services,(NA)
21000,Kentucky,62,        Computer systems design and related services,(NA)
21000,Kentucky,63,"        Miscellaneous professional, scientific, and technical services",(NA)
21000,Kentucky,64,      Management of companies and enterprises,3121.9
21000,Kentucky,65,      Administrative and support and waste management and remediation services,5752
21000,Kentucky,66,        Administrative and support services,(NA)
21000,Kentucky,67,        Waste management and remediation services,(NA)
21000,Kentucky,68,"    Educational services, health care, and social assistance",18496.7
21000,Kentucky,69,      Educational services,1239.1
21000,Kentucky,70,      Health care and social assistance,17269.4
21000,Kentucky,71,        Ambulatory health care services,(NA)
21000,Kentucky,72,        Hospitals,(NA)
21000,Kentucky,73,        Nursing and residential care facilities,(NA)
21000,Kentucky,74,        Social assistance,(NA)
21000,Kentucky,75,"    Arts, entertainment, recreation, accommodation, and food services",6586.3
21000,Kentucky,76,"      Arts, entertainment, and recreation",1057.5
21000,Kentucky,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
21000,Kentucky,78,"        Amusement, gambling, and recreation industries",(NA)
21000,Kentucky,79,      Accommodation and food services,5535.2
21000,Kentucky,80,        Accommodation,(NA)
21000,Kentucky,81,        Food services and drinking places,(NA)
21000,Kentucky,82,    Other services (except government and government enterprises),3804.7
21000,Kentucky,83,  Government and government enterprises,24134.6
21000,Kentucky,84,    Federal civilian,(NA)
21000,Kentucky,85,    Military,(NA)
21000,Kentucky,86,    State and local,(NA)
21000,Kentucky,,Addenda:,
21000,Kentucky,87,Natural resources and mining,5688.6
21000,Kentucky,88,Trade,25464
21000,Kentucky,89,Transportation and utilities,11966.3
21000,Kentucky,91,Private goods-producing industries 2/,47878.9
21000,Kentucky,92,Private services-providing industries 3/,117349
22000,Louisiana,1,All industry total,240475.3
22000,Louisiana,2,  Private industries,216007.1
22000,Louisiana,3,"    Agriculture, forestry, fishing and hunting",2270.9
22000,Louisiana,4,      Farms,(NA)
22000,Louisiana,5,"      Forestry, fishing, and related activities",(NA)
22000,Louisiana,6,"    Mining, quarrying, and oil and gas extraction",18186.1
22000,Louisiana,7,      Oil and gas extraction,(NA)
22000,Louisiana,8,      Mining (except oil and gas),(NA)
22000,Louisiana,9,      Support activities for mining,(NA)
22000,Louisiana,10,    Utilities,4503.2
22000,Louisiana,11,    Construction,10049.6
22000,Louisiana,12,    Manufacturing,51735.3
22000,Louisiana,13,      Durable goods manufacturing,6904.8
22000,Louisiana,14,        Wood product manufacturing,(NA)
22000,Louisiana,15,        Nonmetallic mineral product manufacturing,(NA)
22000,Louisiana,16,        Primary metal manufacturing,(NA)
22000,Louisiana,17,        Fabricated metal product manufacturing,(NA)
22000,Louisiana,18,        Machinery manufacturing,(NA)
22000,Louisiana,19,        Computer and electronic product manufacturing,(NA)
22000,Louisiana,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
22000,Louisiana,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
22000,Louisiana,22,        Other transportation equipment manufacturing,(NA)
22000,Louisiana,23,        Furniture and related product manufacturing,(NA)
22000,Louisiana,24,        Miscellaneous manufacturing,(NA)
22000,Louisiana,25,      Nondurable goods manufacturing,45210.2
22000,Louisiana,26,        Food and beverage and tobacco product manufacturing,(NA)
22000,Louisiana,27,        Textile mills and textile product mills,(NA)
22000,Louisiana,28,"        Apparel, leather, and allied product manufacturing",(NA)
22000,Louisiana,29,        Paper manufacturing,(NA)
22000,Louisiana,30,        Printing and related support activities,(NA)
22000,Louisiana,31,        Petroleum and coal products manufacturing,(NA)
22000,Louisiana,32,        Chemical manufacturing,(NA)
22000,Louisiana,33,        Plastics and rubber products manufacturing,(NA)
22000,Louisiana,34,    Wholesale trade,12371.2
22000,Louisiana,35,    Retail trade,16018
22000,Louisiana,36,    Transportation and warehousing,8017.7
22000,Louisiana,37,      Air transportation,(NA)
22000,Louisiana,38,      Rail transportation,(NA)
22000,Louisiana,39,      Water transportation,(NA)
22000,Louisiana,40,      Truck transportation,(NA)
22000,Louisiana,41,      Transit and ground passenger transportation,(NA)
22000,Louisiana,42,      Pipeline transportation,(NA)
22000,Louisiana,43,      Other transportation and support activities,(NA)
22000,Louisiana,44,      Warehousing and storage,(NA)
22000,Louisiana,45,    Information,5787
22000,Louisiana,46,      Publishing industries (except Internet),(NA)
22000,Louisiana,47,      Motion picture and sound recording industries,(NA)
22000,Louisiana,48,      Broadcasting (except Internet) and telecommunications,(NA)
22000,Louisiana,49,"      Data processing, hosting, and other information services",(NA)
22000,Louisiana,50,"    Finance, insurance, real estate, rental, and leasing",32672.2
22000,Louisiana,51,      Finance and insurance,9321.1
22000,Louisiana,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
22000,Louisiana,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
22000,Louisiana,54,        Insurance carriers and related activities,(NA)
22000,Louisiana,55,"        Funds, trusts, and other financial vehicles",(NA)
22000,Louisiana,56,      Real estate and rental and leasing,23248.1
22000,Louisiana,57,        Real estate,(NA)
22000,Louisiana,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
22000,Louisiana,59,    Professional and business services,20974.4
22000,Louisiana,60,"      Professional, scientific, and technical services",11711.4
22000,Louisiana,61,        Legal services,(NA)
22000,Louisiana,62,        Computer systems design and related services,(NA)
22000,Louisiana,63,"        Miscellaneous professional, scientific, and technical services",(NA)
22000,Louisiana,64,      Management of companies and enterprises,2854.6
22000,Louisiana,65,      Administrative and support and waste management and remediation services,6397.3
22000,Louisiana,66,        Administrative and support services,(NA)
22000,Louisiana,67,        Waste management and remediation services,(NA)
22000,Louisiana,68,"    Educational services, health care, and social assistance",20251.9
22000,Louisiana,69,      Educational services,2229.2
22000,Louisiana,70,      Health care and social assistance,18039.9
22000,Louisiana,71,        Ambulatory health care services,(NA)
22000,Louisiana,72,        Hospitals,(NA)
22000,Louisiana,73,        Nursing and residential care facilities,(NA)
22000,Louisiana,74,        Social assistance,(NA)
22000,Louisiana,75,"    Arts, entertainment, recreation, accommodation, and food services",9510.2
22000,Louisiana,76,"      Arts, entertainment, and recreation",2032.8
22000,Louisiana,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
22000,Louisiana,78,"        Amusement, gambling, and recreation industries",(NA)
22000,Louisiana,79,      Accommodation and food services,7469.1
22000,Louisiana,80,        Accommodation,(NA)
22000,Louisiana,81,        Food services and drinking places,(NA)
22000,Louisiana,82,    Other services (except government and government enterprises),4632.8
22000,Louisiana,83,  Government and government enterprises,24600.8
22000,Louisiana,84,    Federal civilian,(NA)
22000,Louisiana,85,    Military,(NA)
22000,Louisiana,86,    State and local,(NA)
22000,Louisiana,,Addenda:,
22000,Louisiana,87,Natural resources and mining,20571.1
22000,Louisiana,88,Trade,28369.6
22000,Louisiana,89,Transportation and utilities,12508.3
22000,Louisiana,91,Private goods-producing industries 2/,81386.7
22000,Louisiana,92,Private services-providing industries 3/,134372.8
23000,Maine,1,All industry total,58528.4
23000,Maine,2,  Private industries,50777
23000,Maine,3,"    Agriculture, forestry, fishing and hunting",1024.6
23000,Maine,4,      Farms,(NA)
23000,Maine,5,"      Forestry, fishing, and related activities",(NA)
23000,Maine,6,"    Mining, quarrying, and oil and gas extraction",47.7
23000,Maine,7,      Oil and gas extraction,(NA)
23000,Maine,8,      Mining (except oil and gas),(NA)
23000,Maine,9,      Support activities for mining,(NA)
23000,Maine,10,    Utilities,880.6
23000,Maine,11,    Construction,1840.5
23000,Maine,12,    Manufacturing,5588.9
23000,Maine,13,      Durable goods manufacturing,3040.1
23000,Maine,14,        Wood product manufacturing,(NA)
23000,Maine,15,        Nonmetallic mineral product manufacturing,(NA)
23000,Maine,16,        Primary metal manufacturing,(NA)
23000,Maine,17,        Fabricated metal product manufacturing,(NA)
23000,Maine,18,        Machinery manufacturing,(NA)
23000,Maine,19,        Computer and electronic product manufacturing,(NA)
23000,Maine,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
23000,Maine,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
23000,Maine,22,        Other transportation equipment manufacturing,(NA)
